ID,Source,Tag_Code,Tag_Name,Title,Url
131,Lobsters,dotnet,"C#, F#, .NET programming",Nu: An F# Game Engine that Allows You to Program in the Elm Style,https://medium.com/@bryanedds/a-game-engine-that-allows-you-to-program-in-the-elm-style-31d806fbe27f
132,Lobsters,dotnet,"C#, F#, .NET programming",Custom Binary Serialization in C#,https://jbp.dev/blog/custom-binary-serialization.html
133,Lobsters,dotnet,"C#, F#, .NET programming","A piece of Windows 10 is now running on WebAssembly, natively on iOS and Android",https://platform.uno/a-piece-of-windows-10-is-now-running-on-webassembly-natively-on-ios-and-android/
134,Lobsters,dotnet,"C#, F#, .NET programming",Peephole optimizations in C++ and C#,https://egorbo.com/peephole-optimizations.html
135,Lobsters,dotnet,"C#, F#, .NET programming",Versioning limitations in .NET,https://codeblog.jonskeet.uk/2019/06/30/versioning-limitations-in-net/
136,Lobsters,dotnet,"C#, F#, .NET programming","How we sped up random forest processing, lots of common performance patterns",http://cultureofdevelopment.com/blog/how-we-sped-up-random-forest-processing-lots-of-common-performance-patterns/
137,Lobsters,dotnet,"C#, F#, .NET programming",C# 8 Nullable Reference Types Update,https://www.infoq.com/news/2019/06/CSharp-8-More-Nullable-Reference/
138,Lobsters,dotnet,"C#, F#, .NET programming",Replacing a live system is really hard,https://aras-p.info/blog/2019/06/21/Replacing-a-live-system-is-really-hard/
139,Lobsters,dotnet,"C#, F#, .NET programming",Math.Round opens the browser print dialog,https://github.com/dotnet/try/issues/290
140,Lobsters,dotnet,"C#, F#, .NET programming",C# 8 More Small Features,https://www.infoq.com/news/2019/06/CSharp-8-More-Small/
141,Lobsters,dotnet,"C#, F#, .NET programming",Try the new System.Text.Json APIs,https://devblogs.microsoft.com/dotnet/try-the-new-system-text-json-apis/
142,Lobsters,dotnet,"C#, F#, .NET programming","Faster lookups, insertions, and in-order traversal than a red-black or AVL tree",https://neosmart.net/blog/2019/sorted-list-vs-binary-search-tree/
143,Lobsters,dotnet,"C#, F#, .NET programming","TPL Dataflow in .Net Core, in Depth (Part 2/2)",https://www.blinkingcaret.com/2019/06/05/tpl-dataflow-in-net-core-in-depth-part-2/
144,Lobsters,dotnet,"C#, F#, .NET programming",Candidate Features For C# 9,https://www.c-sharpcorner.com/article/candidate-features-for-c-sharp-9/
145,Lobsters,dotnet,"C#, F#, .NET programming",Hacking IOS Xamarin apps with Frida,https://orangewirelabs.wordpress.com/2019/05/30/hacking-ios-xamarin-apps-with-frida/
146,Lobsters,dotnet,"C#, F#, .NET programming","5M bid request/s, 2ms Max Response Time - The Road to Damascus",https://github.com/eloraiby/fs-pacer/blob/master/fs-pacer.md
147,Lobsters,dotnet,"C#, F#, .NET programming",Running WebAssembly and WASI with .NET,https://ericsink.com/entries/wasm_wasi_dotnet.html
148,Lobsters,dotnet,"C#, F#, .NET programming","Is it better to ""!= 0” or ”== mask” when working with enums (C#, RyuJIT)",https://www.tabsoverspaces.com/233785-is-it-better-to-not-equals-0-or-equals-mask-when-working-with-enums-csharp-ryujit
149,Lobsters,dotnet,"C#, F#, .NET programming",Performance Improvements in .NET Core 3.0,https://devblogs.microsoft.com/dotnet/performance-improvements-in-net-core-3-0/
150,Lobsters,dotnet,"C#, F#, .NET programming","TPL Dataflow in .Net Core, in Depth - Part 1",https://www.blinkingcaret.com/2019/05/15/tpl-dataflow-in-net-core-in-depth-part-1/
151,Lobsters,dotnet,"C#, F#, .NET programming",.NET on Non-Windows Platforms: A Brief History,https://two-wrongs.com/dotnet-on-non-windows-platforms-brief-historic-summary
152,Lobsters,dotnet,"C#, F#, .NET programming",Decrypting Eazfuscator.NET encrypted symbol names,https://blog.silentsignal.eu/2019/05/10/decrypting-eazfuscator-net-encrypted-symbol-names/
153,Lobsters,dotnet,"C#, F#, .NET programming",Attempting to Decrease Compile Times in Unity,https://gamejolt.com/games/talesofkulplex/313193/devlog/tales-of-kulplex-devlog-6-attempting-to-decrease-compile-times-she9y7qf
154,Lobsters,dotnet,"C#, F#, .NET programming",Introducing .NET 5,https://devblogs.microsoft.com/dotnet/introducing-net-5/
155,Lobsters,dotnet,"C#, F#, .NET programming",Pattern Matching in C# 8.0,https://msdn.microsoft.com/en-us/magazine/mt833440.aspx
156,Lobsters,dotnet,"C#, F#, .NET programming",Fight the global warming: compile your C# apps ahead of time,https://medium.com/@MStrehovsky/fight-the-global-warming-compile-your-c-apps-ahead-of-time-9997e953645b
157,Lobsters,dotnet,"C#, F#, .NET programming",ASCII Art in .NET Code,https://mattwarren.org/2019/04/25/ASCII-Art-in-.NET-Code/
158,Lobsters,dotnet,"C#, F#, .NET programming",AES-NI (.NET) - Outperforming C and OpenSSL,https://ndportmann.com/aes-ni-outperforming-c-and-openssl/
159,Lobsters,dotnet,"C#, F#, .NET programming",Revisting the gui.cs framework,https://tirania.org/blog/archive/2019/Apr-22.html
160,Lobsters,dotnet,"C#, F#, .NET programming",Why Blazor Grid Templates Will Make You Question Everything,https://www.telerik.com/blogs/why-blazor-grid-templates-will-make-you-question-everything
